index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
32882,,5,Great Just Like My Great Grandfather's Grandfather,great just like my great grandfather grandfather,en,0.9675742983818054,Great Just Like My Great Grandfather's Grandfather,positive,positive,0.8934,positive,0.95625466,0.004540996,0.039204355,0.95625466
32883,,5,That's so cool 🙌 😉,that be so cool 🙌 😉,en,0.8022622466087341,That's so cool🙌😉,positive,positive,0.4572,positive,0.98140746,0.0042538485,0.014338624,0.98140746
32884,,5,"Helpful, thank you","helpful, thank you",en,0.8667111992835999,"Helpful, thank you",positive,positive,0.6486,positive,0.93774027,0.015814755,0.046444997,0.93774027
32885,,5,"Like, like, like 💐 💐","like, like, like 💐 💐",en,0.975259006023407,"Like, like, like💐💐",positive,positive,0.7579,positive,0.8898398,0.004494,0.1056662,0.8898398
32886,,5,The app is very good 😊,the app be very good 😊,en,0.9737738370895386,The app is very good 😊,positive,positive,0.4927,positive,0.9772593,0.0037766402,0.01896406,0.9772593
32887,,5,Good to Improve Your English,good to improve your english,en,0.8956508040428162,Good to Improve Your English,positive,positive,0.7003,positive,0.9209029,0.00827839,0.07081865,0.9209029
32888,,4,Smart Education,smart education,en,0.8403519988059998,Smart Education,neutral,positive,0.4019,neutral,0.61798793,0.06583063,0.61798793,0.31618148
32889,,5,Very goodtention,very goodtention,en,0.9511630535125732,Very goodtention,positive,neutral,0.0,positive,0.9197408,0.016583474,0.06367575,0.9197408
32890,,5,very perfect 👍 👍,very perfect 👍 👍,en,0.9725868701934814,very perfect 👍👍,positive,positive,0.6115,positive,0.98105043,0.0055071204,0.013442467,0.98105043
32892,,5,GG UP Continue,gg up continue,en,0.5566958785057068,GG UP Continue,positive,neutral,0.296,neutral,0.71679175,0.08636751,0.71679175,0.19684075
32893,,5,so excited this app,so excited this app,en,0.9017181992530824,so excited this app,positive,positive,0.4005,positive,0.98661,0.0038925454,0.009497464,0.98661
32897,,5,Work it,work it,en,0.942071497440338,Work it,positive,neutral,0.0,neutral,0.660474,0.106380016,0.660474,0.23314595
32899,,5,very suitable,very suitable,en,0.993028998374939,very suitable,positive,neutral,0.0,positive,0.76205677,0.02546371,0.21247949,0.76205677
32903,,5,good coy,good coy,en,0.7301581501960754,good coy,positive,positive,0.4404,neutral,0.3774173,0.08300434,0.3774173,0.5395784
32904,,4,thanks yeah. very helpful,thanks yeah. very helpful,en,0.9669055938720704,thanks yeah. very helpful,neutral,positive,0.8016,positive,0.97401017,0.0066955215,0.019294322,0.97401017
32905,,5,"amazing app, but more better if it is free 😁 🤏","amaze app, but more well if it be free 😁 🤏",en,0.8142078518867493,"amazing app, but more better if it is free😁🤏",positive,positive,0.8686,positive,0.9695246,0.0028441218,0.027631303,0.9695246
32906,,5,"It's so helping and support me to learn English, so I like this application","it be so help and support me to learn english, so i like this application",en,0.8805096745491028,"It's so helping and support me to learn English, so I like this application",positive,positive,0.8656,positive,0.9727245,0.0046583335,0.022617146,0.9727245
32907,,5,I really like the application and its ai to practice speaking english,i really like the application and it be ai to practice speak english,en,0.9678274393081664,I really like the application and its ai to practice speaking english,positive,positive,0.4201,positive,0.97410357,0.0049401117,0.020956242,0.97410357
32908,,5,This application is very helpful in learning English 🤩,this application be very helpful in learn english 🤩,en,0.9448397159576416,This application is very helpful in learning English 🤩,positive,positive,0.4754,positive,0.9821492,0.0028377515,0.01501308,0.9821492
32909,,5,"nice application i like, a lot of program","nice application i like, a lot of program",en,0.9526742100715636,"nice application i like, a lot of program",positive,positive,0.6486,positive,0.96790904,0.009826062,0.022264887,0.96790904
32910,,5,Amazing..I love elsa ❤️,amazing. i love elsa ❤,en,0.5787389278411865,Amazing..I love elsa❤️,positive,positive,0.8402,positive,0.98625296,0.0050203814,0.008726641,0.98625296
32911,,5,really good !! 🤍,really good! 🤍,en,0.9964024424552916,really good !! 🤍,positive,positive,0.54,positive,0.98489887,0.004546692,0.010554502,0.98489887
32912,,5,It's a good application for us,it be a good application for u,en,0.8776999711990356,It's a good application for us,positive,positive,0.4404,positive,0.80647516,0.015910551,0.17761429,0.80647516
32913,,5,Very helpful for those who want to learn thank you,very helpful for those who want to learn thank you,en,0.9892880320549012,Very helpful for those who want to learn thank you,positive,positive,0.7089,positive,0.97314405,0.004054469,0.022801511,0.97314405
32914,,5,This app will upgrade your English skills well,this app will upgrade your english skill well,en,0.9642633199691772,This app will upgrade your English skills well,positive,neutral,0.2732,positive,0.9279972,0.004324,0.06767881,0.9279972
32915,,5,Nice apps. Recommended.,nice apps. recommended.,en,0.9837660789489746,Nice apps. Recommended.,positive,positive,0.5574,positive,0.9725987,0.0071709454,0.020230351,0.9725987
32917,,5,Good job Elsa 💓,good job elsa 💓,en,0.8308672904968262,Good job Elsa💓,positive,positive,0.4404,positive,0.97908497,0.0051602167,0.015754864,0.97908497
32918,,5,Nice App for English Learning,nice app for english learning,en,0.913959503173828,Nice App for English Learning,positive,positive,0.4215,positive,0.9358422,0.004370331,0.05978742,0.9358422
32919,,5,It's more respectful application,it be more respectful application,en,0.798733115196228,It's more respectful application,positive,positive,0.5095,neutral,0.59050995,0.11424632,0.59050995,0.2952438
32920,,5,good for you to learning language,good for you to learn language,en,0.95494544506073,good for u to learning language,positive,positive,0.4404,positive,0.86460763,0.013926593,0.12146581,0.86460763
32922,,4,good ✨,good ✨,en,0.8462679386138916,good✨,neutral,positive,0.4404,positive,0.9401802,0.0092095705,0.050610263,0.9401802
32924,,5,That Verry Helping For Beginner,that verry help for beginner,en,0.9193643927574158,That Verry Helping For Beginner,positive,positive,0.4019,neutral,0.51135063,0.07604321,0.51135063,0.41260615
32925,,5,This application is God for Me,this application be god for me,en,0.7712450623512268,This application is God for Me,positive,neutral,0.2732,positive,0.92429024,0.016492598,0.059217177,0.92429024
32935,,5,That's Greath,that be greath,en,0.9395700097084044,That's Greath,positive,neutral,0.0,positive,0.96066606,0.009991347,0.029342614,0.96066606
32937,,5,Good Bless,good bless,en,0.6889679431915283,Good Bless,positive,positive,0.6908,positive,0.9105947,0.02266581,0.06673947,0.9105947
32938,,5,good bnaget,good bnaget,en,0.7362580895423889,good bnaget,positive,positive,0.4404,positive,0.793708,0.029701259,0.17659076,0.793708
32939,,5,BGGSS BGTT,bggss bgtt,en,0.6126115322113037,BGGSS BGTT,positive,neutral,0.0,neutral,0.63694596,0.15096736,0.63694596,0.21208662
32940,,5,he admits good,he admit good,en,0.944967806339264,he admits good,positive,positive,0.5719,positive,0.7026494,0.02925099,0.26809964,0.7026494
32942,,5,thx for the app,thx for the app,en,0.8433616757392883,thx for the app,positive,positive,0.3612,positive,0.86822236,0.016376661,0.115400955,0.86822236
32945,,5,"This is very good for Improve My English Skill. especially in my pronunciation. Thanks Elsa. I hope, there is a new payment method to buy the beautiful class. it means I can pay it every month.","this be very good for improve my english skill. especially in my pronunciation. thanks elsa. i hope, there be a new payment method to buy the beautiful class. it mean i can pay it every month.",en,0.9186311364173888,"This is very good for Improve My English Skill. especially in my pronunciation. Thanks Elsa. I hope, there is a new payment method to buy the beautiful class. it means I can pay it every month.",positive,positive,0.9399,positive,0.961819,0.003494244,0.034686733,0.961819
32946,,4,"I can improve my English conversation with elsa, but I paying for free. Thank you.","i can improve my english conversation with elsa, but i pay for free. thank you.",en,0.9426305294036864,"I can improve my English conversation with elsa, but I paying for free. Thank you.",neutral,positive,0.8422,neutral,0.39635822,0.026758881,0.39635822,0.5768829
32947,,5,very helpful i am in saying the words that are differences,very helpful i be in say the word that be difference,en,0.9515127539634703,very helpful i am in saying the words that are differences,positive,positive,0.4754,positive,0.899226,0.0100425305,0.090731405,0.899226
32949,,5,good version of good for me because i will work in croatia,good version of good for me because i will work in croatia,en,0.9320388436317444,good version of good for me because i will work in croatia,positive,positive,0.7003,positive,0.7950303,0.017048791,0.18792085,0.7950303
32950,,5,The application really helps me to speak english better,the application really help me to speak english good,en,0.9731284976005554,The application really helps me to speak english better,positive,positive,0.7089,positive,0.95520276,0.004850767,0.03994647,0.95520276
32952,,5,good app for better english,good app for good english,en,0.9010295867919922,good app for better english,positive,positive,0.7003,positive,0.91120917,0.007340347,0.08145053,0.91120917
32955,,4,pretty exciting,pretty excite,en,0.8840153813362122,pretty exciting,neutral,positive,0.743,positive,0.95315546,0.0053272387,0.04151729,0.95315546
32957,,3,Notbad,notbad,en,0.5986139178276062,Notbad,neutral,neutral,0.0,neutral,0.5564954,0.24027945,0.5564954,0.2032251
32959,,5,precious to me.,precious to me.,en,0.9524827599525452,precious to me.,positive,positive,0.5719,positive,0.9294492,0.008155023,0.062395774,0.9294492
32961,,5,Specifically Nice Excellent,specifically nice excellent,en,0.8522915244102478,Specifically Nice Excellent,positive,positive,0.7579,positive,0.9418165,0.011664013,0.04651953,0.9418165
32962,,5,Very nice to apk,very nice to apk,en,0.9955119490623474,Very nice to apk,positive,positive,0.4754,positive,0.9576702,0.008140961,0.034188792,0.9576702
32963,,5,its very fun,it be very fun,en,0.9693040251731871,its very fun,positive,positive,0.5563,positive,0.94273674,0.0057874,0.051475838,0.94273674
32966,,5,very one,very one,en,0.9990149140357972,very one,positive,neutral,0.0,neutral,0.63643074,0.06223891,0.63643074,0.30133036
32967,,5,ok ok ok kk,ok ok ok kk,en,0.8891221284866333,ok ok ok kk,positive,positive,0.7964,neutral,0.7074913,0.06531742,0.7074913,0.2271913
32969,,5,Help really,help really,en,0.9959694743156432,Help really,positive,positive,0.4019,neutral,0.47372854,0.40710476,0.47372854,0.11916671
32971,,5,Great to try this,great to try this,en,0.9774225950241088,Great to try this,positive,positive,0.6249,positive,0.9733279,0.005463405,0.021208683,0.9733279
32972,,5,The New Learning,the new learning,en,0.8816684484481812,The New Learning,positive,neutral,0.0,neutral,0.61694694,0.019183606,0.61694694,0.36386943
32975,,3,i hope this2 free for 1 year,i hope this2 free for 1 year,en,0.5529359579086304,i hope this2 free for 1 year,neutral,positive,0.7351,neutral,0.56450117,0.07489408,0.56450117,0.36060473
