level_0,index,content,score,clean_content,minimal_content,en_content,lang,lang_prob
40954,73814,,5,Son Tung MTP took me to this app. I feel the app is great. Nice,son tung mtp take me to this app. i feel the app be great. nice,Son Tung MTP took me to this app. I feel the app is great. Nice,en,0.6666507720947266
40955,73815,,5,This app Helps me improve my pronunciation a lot. Thanks so much,this app help me improve my pronunciation a lot. thanks so much,This app Helps me improve my pronunciation a lot. Thanks so much,en,0.9128069281578064
40956,73816,,5,The application is very good and improves his English speaking a lot,the application be very good and improve his english speak a lot,The application is very good and improves his English speaking a lot,en,0.9936939477920532
40957,73817,,5,"Pretty good, however, it takes money to pay for GAS","pretty good, however, it take money to pay for gas","Pretty good, however, it takes money to pay for GAS",en,0.9873438477516174
40958,73818,,5,Very good but I don't have money to raise the pro version,very good but i do not have money to raise the pro version,Very good but I don't have money to raise the pro version,en,0.9589075446128845
40959,73819,,5,Will send English learning at this app,will send english learning at this app,Will send English learning at this app,en,0.9396970272064209
40960,73820,,5,This application makes me improve my foreign language,this application make me improve my foreign language,This application makes me improve my foreign language,en,0.8282188773155212
40961,73821,,5,Since this application I pronounce very well,since this application i pronounce very well,Since this application I pronounce very well,en,0.9892551898956299
40962,73822,,5,Watching the MV Son Tung Test and found it very good,watch the mv son tung test and find it very good,Watching the MV Son Tung Test and found it very good,en,0.8769025802612305
40963,73823,,5,Who knows how to apply through Son Tung MTP? 😋 😋 😋,who know how to apply through son tung mtp? 😋 😋 😋,Who knows how to apply through Son Tung MTP? 😋😋😋,en,0.9707264304161072
40964,73824,,5,"This app is very useful, very thanks!","this app be very useful, very thanks!","This app is very useful, very thanks!",en,0.9819523692131042
40965,73825,,4,Boss takes me here 🤣 🤣,bos take me here 🤣 🤣,Boss takes me here 🤣🤣,en,0.6129996180534363
40966,73826,,5,"Good application, pronunciation improved a lot. The price is also very reasonable","good application, pronunciation improve a lot. the price be also very reasonable","Good application, pronunciation improved a lot. The price is also very reasonable",en,0.9555864930152893
40967,73827,,5,Watching the MV Making MV is sure to love this of Son Tung Mtp Ak ❤,watch the mv make mv be sure to love this of son tung mtp ak ❤,Watching the MV Making MV is sure to love this of Son Tung Mtp Ak ❤,en,0.7432652711868286
40968,73828,,5,"This is very good, but it is too difficult to measure many goats","this be very good, but it be too difficult to measure many goat","This is very good, but it is too difficult to measure many goats",en,0.9903261065483093
40969,73829,,5,Study very well so the first download: 3,study very well so the first download 3,Study very well so the first download: 3,en,0.964427649974823
40970,73830,,5,Thanks to the boss Tung brought me here ... verified => the result is ok,thanks to the bos tung bring me here. verify => the result be ok,Thanks to the boss Tung brought me here ... verified => the result is ok,en,0.8402620553970337
40971,73831,,5,"The app is really very righteous, everyone should try 😊","the app be really very righteous, everyone should try 😊","The app is really very righteous, everyone should try 😊",en,0.980038046836853
40972,73832,,5,"Actually, I downloaded this app because my boss introduced this app so I used it according to thui =)))","actually, i download this app because my bos introduce this app so i use it accord to thui =","Actually, I downloaded this app because my boss introduced this app so I used it according to thuiii =)))",en,0.8302338719367981
