index,content,score,clean_content,minimal_content,lang,lang_prob,en_content,star_sentiment,vader_sentiment,vader_score,roberta_sentiment,roberta_confidence,roberta_conf_neg,roberta_conf_neu,roberta_conf_pos
35349,,2,"Support new users slowly. I just registered for a 7 -day trial through a Visa card, but I don't want to delete the automatic payment function when it expires 7 days. I have already sent an email but has not received a response. Chat with Elsa staff in Vietnam, then ask a question, wait for 20-30 minutes not to see again.","support new user slowly. i just register for a 7 -day trial through a visa card, but i do not want to delete the automatic payment function when it expire 7 days. i have already send an email but have not receive a response. chat with elsa staff in vietnam, then ask a question, wait for 20-30 minute not to see again.",en,0.955055058002472,"Support new users slowly. I just registered for a 7 -day trial through a Visa card, but I don't want to delete the automatic payment function when it expires 7 days. I have already sent an email but has not received a response. Chat with Elsa staff in Vietnam, then ask a question, wait for 20-30 minutes not to see again.",negative,neutral,0.1323,negative,0.64234334,0.64234334,0.33676025,0.020896409
35350,,3,I used a few meals and then naturally it kept not hearing clearly while wearing headphones and reading aloud,i use a few meal and then naturally it keep not hear clearly while wear headphone and read aloud,en,0.9826014637947084,I used a few meals and then naturally it kept not hearing clearly while wearing headphones and reading aloud,neutral,negative,-0.3089,neutral,0.77503777,0.16846627,0.77503777,0.056495972
35351,,4,"Everyone should download this application right because it is very useful, although it is a bit advertising, but if I reduce the ads, I will give five stars and now I temporarily give 4 stars but this application is also very great for me.","everyone should download this application right because it be very useful, although it be a bit advertising, but if i reduce the ads, i will give five star and now i temporarily give 4 star but this application be also very great for me.",en,0.9530760645866394,"Everyone should download this application right because it is very useful, although it is a bit advertising, but if I reduce the ads, I will give five stars and now I temporarily give 4 stars but this application is also very great for me.",neutral,positive,0.8476,positive,0.95466775,0.006169814,0.03916244,0.95466775
35352,,5,"ELSA should open the interface on PC or MacOS, or web. Studying only on the phone is very convenient, in some cases","elsa should open the interface on pc or macos, or web. study only on the phone be very convenient, in some case",en,0.8075399994850159,"ELSA should open the interface on PC or MacOS, or web. Studying only on the phone is very convenient, in some cases",positive,neutral,0.0,positive,0.73153865,0.015311496,0.25314987,0.73153865
35353,,5,"I have learned English from the root to the present for communication, thank you very helpful app","i have learn english from the root to the present for communication, thank you very helpful app",en,0.969577133655548,"I have learned English from the root to the present for communication, thank you very helpful app",positive,positive,0.6801,positive,0.94608474,0.004625422,0.049289793,0.94608474
35354,,5,"The application helps to pronounce the best English standard you know, encourage everyone.","the application help to pronounce the best english standard you know, encourage everyone.",en,0.8609402775764465,"The application helps to pronounce the best English standard you know, encourage everyone.",positive,positive,0.8807,positive,0.90100336,0.005906991,0.09308969,0.90100336
35355,,2,Do not reset the course as before.,do not reset the course as before.,en,0.9753959774971008,Do not reset the course as before.,negative,neutral,0.0,neutral,0.77293855,0.19699164,0.77293855,0.030069841
35356,,5,"Elsa, if you read my comments, hope you text the programmer to help me still wait for Elsa to launch the PC version. Studying on my phone is great and convenient, I still like to use my phone to study, but to create my own lesson by typing on my phone is really extremely inconvenient. If the creation of Flatform for customers using PC is too much, or you only create a web to upload lessons through the user of the customer, is it okay?","elsa, if you read my comments, hope you text the programmer to help me still wait for elsa to launch the pc version. study on my phone be great and convenient, i still like to use my phone to study, but to create my own lesson by type on my phone be really extremely inconvenient. if the creation of flatform for customer use pc be too much, or you only create a web to upload lesson through the user of the customer, be it okay?",en,0.9024658203125,"Elsa, if you read my comments, hope you text the programmer to help me still wait for Elsa to launch the PC version. Studying on my phone is great and convenient, I still like to use my phone to study, but to create my own lesson by typing on my phone is really extremely inconvenient. If the creation of Flatform for customers using PC is too much, or you only create a web to upload lessons through the user of the customer, is it okay?",positive,positive,0.8871,neutral,0.5221556,0.09301538,0.5221556,0.38482907
35357,,1,Not studying should give 1 star,not study should give 1 star,en,0.9009383320808412,Not studying should give 1 star,negative,neutral,0.0,negative,0.7004224,0.7004224,0.286737,0.012840672
35358,,5,"The application is quite good, helps to practice English well, I like it!","the application be quite good, help to practice english well, i like it!",en,0.9381883144378662,"The application is quite good, helps to practice English well, I like it!",positive,positive,0.8768,positive,0.97793305,0.004337255,0.017729674,0.97793305
35359,,5,SouFul App to learn & teacher Speaking for Children (Even Adults),souful app to learn & teacher speaking for child even adult,en,0.9724003076553344,SouFul App to learn & teacher Speaking for Children (Even Adults),positive,neutral,0.0,negative,0.60147536,0.60147536,0.3737553,0.02476939
35360,,5,"Buying 1 year after finishing school, I should buy a lifetime package","buy 1 year after finish school, i should buy a lifetime package",en,0.9805426001548768,"Buying 1 year after finishing school, I should buy a lifetime package",positive,neutral,0.0,neutral,0.7978557,0.08412622,0.7978557,0.11801815
35361,,3,I can't hear it and cannot use the camera,i cannot hear it and cannot use the camera,en,0.9645689129829408,I can't hear it and cannot use the camera,neutral,neutral,0.0,negative,0.7589175,0.7589175,0.22497454,0.016107993
35362,,5,Very great. Delete illiteracy should start with this application.,very great. delete illiteracy should start with this application.,en,0.9790139198303224,Very great. Delete illiteracy should start with this application.,positive,positive,0.3025,positive,0.9076594,0.022647262,0.06969341,0.9076594
35363,,5,"App evaluating pronunciation, correct pronunciation editing, very worthy of learning","app evaluate pronunciation, correct pronunciation editing, very worthy of learn",en,0.896098256111145,"App evaluating pronunciation, correct pronunciation editing, very worthy of learning",positive,positive,0.4927,positive,0.8773646,0.009579083,0.11305635,0.8773646
35364,,5,"Very good application, utility, easy to use.","very good application, utility, easy to use.",en,0.9519982933998108,"Very good application, utility, easy to use.",positive,positive,0.7264,positive,0.9766381,0.0046300204,0.018731954,0.9766381
35365,,5,Effective English learning support tool for beginners,effective english learn support tool for beginner,en,0.8728788495063782,Effective English learning support tool for beginners,positive,positive,0.7003,positive,0.68421644,0.013083878,0.30269966,0.68421644
35366,,5,"Due to the non -standard pronunciation, the application has a pronunciation assessment, so MK for 5 🌟","due to the non -standard pronunciation, the application have a pronunciation assessment, so mk for 5 🌟",en,0.7871919870376587,"Due to the non -standard pronunciation, the application has a pronunciation assessment, so MK for 5 🌟",positive,neutral,0.0,neutral,0.8214057,0.0972229,0.8214057,0.08137141
35367,,5,"Very good, have lessons according to each person's qualifications","very good, have lesson accord to each person qualification",en,0.9744276404380798,"Very good, have lessons according to each person's qualifications",positive,positive,0.4927,positive,0.89512277,0.010047036,0.094830185,0.89512277
35368,,5,Very good and help improve English effectively,very good and help improve english effectively,en,0.9514871835708618,Very good and help improve English effectively,positive,positive,0.8991,positive,0.95770085,0.0044220774,0.03787704,0.95770085
35369,,5,"Good application, help improve our level","good application, help improve our level",en,0.8219224214553833,"Good application, help improve our level",positive,positive,0.8176,positive,0.965331,0.0057835877,0.028885398,0.965331
35370,,5,"Enhance the ability to speak English, good, good","enhance the ability to speak english, good, good",en,0.9321227073669434,"Enhance the ability to speak English, good, good",positive,positive,0.7964,positive,0.90661085,0.0049690497,0.08842015,0.90661085
35371,,5,OK very lun just know how to pronounce and know vocabulary,ok very lun just know how to pronounce and know vocabulary,en,0.9815344214439392,OK very lun just know how to pronounce and know vocabulary,positive,neutral,0.296,neutral,0.67004573,0.057047233,0.67004573,0.27290708
35372,,5,"Good, effective application, many people like to use","good, effective application, many people like to use",en,0.9777398705482484,"Good, effective application, many people like to use",positive,positive,0.8176,positive,0.95034546,0.006750075,0.04290442,0.95034546
